link,skills,salary,experience,name
https://hh.ru/vacancy/49634985?from=vacancy_search_list&query=it,"['Деловое общение', 'Активные продажи', '1С: Документооборот', 'Подготовка коммерческих предложений', 'Навыки переговоров', 'Договоры подряда', 'Деловая переписка', 'Работа в команде', 'Телефонные переговоры', 'Грамотная речь', 'Развитие продаж', 'Проведение презентаций']",от 105 000 до 250 000 руб. до вычета налогов,1–3 года,Менеджер по продажам каменных домов (малоэтажное строительство)
https://hh.ru/vacancy/48516379?from=vacancy_search_list&query=it,"['Штатное расписание', 'Кадровое делопроизводство', 'Табель учета рабочего времени', 'Ведение отчетности', 'Воинский учет', 'Восстановление кадрового документооборота']",до 100 000 руб. на руки,3–6 лет,Ведущий специалист по кадровому делопроизводству
https://hh.ru/vacancy/49056489?from=vacancy_search_list&query=it,"['Настройка ПО', 'Поддержка пользователей', 'Autodesk Revit', 'AutoCAD', 'MS Office', 'MS Word', 'Excel', 'MS Visual Basic', 'C#', 'MS Power Builder']",от 60 000 руб. до вычета налогов,1–3 года,Специалист по программному обеспечению САПР/IT
https://hh.ru/vacancy/50234875?from=vacancy_search_list&query=it,"['Обучение и развитие', 'Управление персоналом', 'Ориентация на результат', 'Обучение персонала', 'Подбор персонала', 'Управление складом', 'Работа в команде']",от 50 000 до 85 000 руб. на руки,1–3 года,Руководитель склада/офиса
https://hh.ru/vacancy/49418459?from=vacancy_search_list&query=it,"['Английский\xa0— B2 — Средне-продвинутый', 'Закупка товаров и услуг', '1С: Управление Производственным Предприятием', 'Английский язык', 'Контроль поставок', 'Планирование закупок', 'Деловая переписка', 'Закупки', 'Управление поставками', 'MS Excel', 'Аналитическое мышление', 'Работа в команде', 'Ориентация на результат', 'Креативность', 'Работа с большим объемом информации']",от 60 000 руб. на руки,1–3 года,Старший менеджер по закупкам
https://hh.ru/vacancy/49808819?from=vacancy_search_list&query=it,"['MS Excel', 'Финансовая отчетность', 'Финансовое планирование', 'План-фактный анализ бюджета', 'Финансовый менеджмент', 'Бюджетирование', 'Управленческий учет', 'Анализ текущих финансовых показателей', 'консолидация управленческой отчетности', 'Автоматизация управленческой отчетности', 'Корпоративные финансы', '1C: Финансы', 'Планирование денежных потоков', 'Бюджетирование и планирование', 'Управленческая отчетность']",от 120 000 руб. на руки,3–6 лет,Ведущий финансовый менеджер / заместитель финансового директора
https://hh.ru/vacancy/49783510?from=vacancy_search_list&query=it,"['Складская логистика', 'Складской Учет', 'SAP ERP', 'Многозадачность', 'WMS']",от 66 425 руб. до вычета налогов,1–3 года,Менеджер по логистике
https://hh.ru/vacancy/41794491?from=vacancy_search_list&query=it,"['Документальное сопровождение', 'Работа с большим объемом информации', 'Развитие продаж', 'Ведение клиентской базы', 'Контроль дебиторской задолженности', 'Навыки переговоров', 'Оптовые продажи', 'Многозадачность']",от 100 000 руб. на руки,1–3 года,Менеджер по продажам it-техники (дистрибуция)
https://hh.ru/vacancy/49738823?from=vacancy_search_list&query=it,"['Обеспечение жизнедеятельности офиса', 'Планирование рабочего дня руководителя', 'Закупка товаров и услуг', 'Административная поддержка руководителя', 'Исполнение личных поручений руководителя', 'Прием посетителей', 'Организация встреч']",от 45 000 до 65 000 руб. на руки,1–3 года,Офис-менеджер
https://hh.ru/vacancy/50043210?from=vacancy_search_list&query=it,"['Грамотная речь', 'Деловая переписка', 'Делопроизводство', 'Работа с большим объемом информации', 'Деловое общение', 'Деловая этика']",от 60 000 до 80 000 руб. до вычета налогов,не требуется,Офис-менеджер
https://hh.ru/vacancy/50111606?from=vacancy_search_list&query=it,"['Документооборот', 'Электронный документооборот', 'MS Outlook', 'Навыки ведения переговоров', 'Деловая переписка', 'Телефонные переговоры']",до 45 000 руб. до вычета налогов,не требуется,Специалист по взаимодействию с судами
https://hh.ru/vacancy/49458995?from=vacancy_search_list&query=it,"['Английский\xa0— A1 — Начальный', 'MS Outlook', 'Работа с большим объемом информации', 'MS PowerPoint', 'Агентские продажи', 'Уверенный пользователь ПК', 'Excel', 'Сводные таблицы', 'Согласование договоров', 'Деловая коммуникация', 'Деловая переписка', 'Брокер', 'Работа в команде', 'Деловое общение']",от 55 000 до 55 000 руб. до вычета налогов,1–3 года,Специалист
https://hh.ru/vacancy/50056667?from=vacancy_search_list&query=it,"['Грамотная речь', 'Работа в команде', 'Деловое общение', 'оформление заказов', 'Телефонные переговоры', 'Ориентация на клиента', 'Консультирование клиентов по телефону', 'Работа с клиентами', 'Опыт продаж']",от 75 000 до 150 000 руб. на руки,1–3 года,Менеджер по продажам корпусной мебели
