link,names,skills,salary,experience,name
https://hh.ru/vacancy/50471946?from=vacancy_search_list&query=data%20engineer,0,"['Machine Learning', 'Математическая статистика', 'C++', 'Java', 'MATLAB', 'Математическое программирование']",от 5 000 до 12 500 USD на руки,более 6 лет,Machine Learning Java Engineer
https://hh.ru/vacancy/50471946?from=vacancy_search_list&query=data%20engineer,0,"['Machine Learning', 'Математическая статистика', 'C++', 'Java', 'MATLAB', 'Математическое программирование']",от 5 000 до 12 500 USD на руки,более 6 лет,Machine Learning Java Engineer
https://hh.ru/vacancy/50365805?from=vacancy_search_list&query=data%20engineer,0,"['Английский\xa0— B1 — Средний', 'SQL', 'Функциональное тестирование', 'Тестирование', 'Atlassian Jira', 'Тестирование пользовательского интерфейса']",до 3 000 USD до вычета налогов,1–3 года,QA Engineer
https://hh.ru/vacancy/50365805?from=vacancy_search_list&query=data%20engineer,0,"['Английский\xa0— B1 — Средний', 'SQL', 'Функциональное тестирование', 'Тестирование', 'Atlassian Jira', 'Тестирование пользовательского интерфейса']",до 3 000 USD до вычета налогов,1–3 года,QA Engineer
https://hh.ru/vacancy/49032646?from=vacancy_search_list&query=data%20engineer,0,['Английский\xa0— B1 — Средний'],от 4 000 до 5 000 USD до вычета налогов,3–6 лет,Senior QA Automation Engineer
https://hh.ru/vacancy/49032646?from=vacancy_search_list&query=data%20engineer,0,['Английский\xa0— B1 — Средний'],от 4 000 до 5 000 USD до вычета налогов,3–6 лет,Senior QA Automation Engineer
https://hh.ru/vacancy/49312609?from=vacancy_search_list&query=data%20engineer,0,"['Английский\xa0— A1 — Начальный', 'Python', 'SQL', 'Data Mining', 'Big Data', 'Tableau']",от 300 000 до 500 000 руб. на руки,3–6 лет,Head of BI
https://hh.ru/vacancy/49312609?from=vacancy_search_list&query=data%20engineer,0,"['Английский\xa0— A1 — Начальный', 'Python', 'SQL', 'Data Mining', 'Big Data', 'Tableau']",от 300 000 до 500 000 руб. на руки,3–6 лет,Head of BI
https://hh.ru/vacancy/50136188?from=vacancy_search_list&query=data%20engineer,0,"['Python', 'SQL', 'Java', 'SCALA', 'DWH']",от 120 000 до 150 000 руб. до вычета налогов,1–3 года,Аналитик данных
https://hh.ru/vacancy/50136188?from=vacancy_search_list&query=data%20engineer,0,"['Python', 'SQL', 'Java', 'SCALA', 'DWH']",от 120 000 до 150 000 руб. до вычета налогов,1–3 года,Аналитик данных
https://hh.ru/vacancy/50173890?from=vacancy_search_list&query=data%20engineer,0,"['Python', 'Django Framework', 'Английский язык']",от 4 000 до 6 000 EUR до вычета налогов,не требуется,Senior Python Django Engineer - Remote
https://hh.ru/vacancy/50173890?from=vacancy_search_list&query=data%20engineer,0,"['Python', 'Django Framework', 'Английский язык']",от 4 000 до 6 000 EUR до вычета налогов,не требуется,Senior Python Django Engineer - Remote
https://hh.ru/vacancy/50061006?from=vacancy_search_list&query=data%20engineer,0,"['Английский\xa0— B1 — Средний', 'Python', 'Django', 'FastAPI', 'aiohttp', 'PostgreSQL', 'Redis', 'Kafka', 'Docker, Kubernetes, Rancher']",от 3 000 до 5 000 EUR до вычета налогов,3–6 лет,Software Engineer (C++)
https://hh.ru/vacancy/50061006?from=vacancy_search_list&query=data%20engineer,0,"['Английский\xa0— B1 — Средний', 'Python', 'Django', 'FastAPI', 'aiohttp', 'PostgreSQL', 'Redis', 'Kafka', 'Docker, Kubernetes, Rancher']",от 3 000 до 5 000 EUR до вычета налогов,3–6 лет,Software Engineer (C++)
https://hh.ru/vacancy/49965312?from=vacancy_search_list&query=data%20engineer,0,"['Английский\xa0— C2 — В совершенстве', 'Natural Language Processing', 'Genomics (preferable)', 'Deep Learning', 'Unsupervised Machine Learning', 'Experience Managing Teams', 'NLP', 'Full English Proficiency']",до 500 000 руб. до вычета налогов,3–6 лет,Senior AI Researcher
