link,names,skills,salary,experience,name
https://hh.ru/vacancy/49331010?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,"['Java Script', 'Golang']",до 250 000 руб. на руки,1–3 года,Golang разработчик
https://hh.ru/vacancy/40588538?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,"['Linux', 'Ansible', 'OpenStack', 'Kubernetes', 'Python']",от 250 000 руб. до вычета налогов,3–6 лет,Ведущий разработчик ПО в области облачных технологий
https://hh.ru/vacancy/49637259?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,[],от 80 000 руб. на руки,1–3 года,Backend разработчик (FastAPI)
https://hh.ru/vacancy/49884017?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,"['Дисциплированность', 'Требовательность к себе и результату', 'Готовность обучаться и развиваться']",от 140 000 до 200 000 руб. до вычета налогов,1–3 года,Консультант-аналитик 1С
https://hh.ru/vacancy/50233440?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,[],от 30 000 руб. до вычета налогов,не требуется,Начинающий программист 1С
https://hh.ru/vacancy/48082943?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,"['Python', 'Git', 'Atlassian Jira', 'SQL', 'Linux', 'Python3', 'TDD', 'Agile', 'NLP', 'Data Science', 'Apache Kafka', 'Docker', 'Jira', 'Atlassian Confluence', 'DevOps']",от 230 000 руб. на руки,1–3 года,Python-разработчик
https://hh.ru/vacancy/49977435?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,"['VHDL', 'FPGA', 'Verilog', 'ПЛИС', 'ЦОС', 'Схемотехника электронного оборудования']",от 60 000 до 170 000 руб. до вычета налогов,1–3 года,"Инженер-разработчик ПЛИС (FPGA Design, VHDL, Verilog)"
https://hh.ru/vacancy/49221470?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,"['Тестирование пользовательского интерфейса', 'iOS', 'Android', 'Английский язык', 'Грамотность', 'Beta-тестирования', 'Автоматическое тестирование', 'JS', 'HTML', 'CSS', 'REST API', 'Selenium', 'BrowserStack', 'LambdaTest', 'Git']",до 80 000 руб. на руки,1–3 года,QA инженер (тестировщик ПО)
https://hh.ru/vacancy/50235794?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,"['Английский\xa0— B1 — Средний', 'Spring Framework', 'Java', 'JSF', 'Apache Maven', 'SQL']",от 85 000 руб. на руки,1–3 года,Java - программист службы технической поддержки
https://hh.ru/vacancy/48653762?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,"['Английский\xa0— B1 — Средний', 'Автоматизация тестирования', 'Функциональное тестирование', 'Docker', 'Сетевые технологии', 'REST', 'Нагрузочное тестирование', 'Linux', 'Git', 'Java', 'Kotlin', 'Web socket', 'SQL']",от 160 000 до 220 000 руб. на руки,1–3 года,Middle QA Automation Engineer (Java)
https://hh.ru/vacancy/49948285?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,"['Английский язык', 'Многозадачность', 'Сельское хозяйство', 'Умение слушать', 'Опрятность']",от 200 000 руб. на руки,3–6 лет,Android developer
https://hh.ru/vacancy/49694147?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,"['Английский\xa0— B1 — Средний', 'Unity', 'VR', 'MetaHuman', 'NPC', 'AR/VR', 'С++', '3D animation', 'Unreal Engine']",от 250 000 руб. на руки,3–6 лет,Unreal Engine Programmer / Artist (Remote)
https://hh.ru/vacancy/49820619?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,"['Ответственность', 'Пунктуальность']",от 30 000 до 70 000 руб. до вычета налогов,не требуется,Специалист технической поддержки 1С
https://hh.ru/vacancy/50224040?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,"['Английский\xa0— B1 — Средний', 'Git', 'AWS', 'Jenkins', 'Python', 'Atlassian Jira']",до 4 000 USD до вычета налогов,1–3 года,Cloud DevOps инженер
https://hh.ru/vacancy/49587730?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,"['Git', 'Spring Framework', 'PostgreSQL', 'Java', 'ООП']",от 100 000 руб. на руки,1–3 года,Junior Java developer
https://hh.ru/vacancy/49604756?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,"['Английский\xa0— B2 — Средне-продвинутый', 'Python', 'C/C++', 'Linux', 'UML']",от 800 до 1 600 EUR на руки,1–3 года,Embedded Software Engineer
https://hh.ru/vacancy/49311247?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,[],от 350 000 руб. на руки,более 6 лет,Team Lead iOS developer
https://hh.ru/vacancy/50080090?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,"['Dart', 'Flutter']",от 300 до 2 000 USD на руки,1–3 года,Junior / Middle Dart Flutter Developer ( Mobile IOS Android Разработчик Удаленно )
https://hh.ru/vacancy/49991823?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,"['Android', 'Kotlin', 'Unit Testing', 'Java', 'HTTP', 'REST', 'JSON']",от 200 000 до 300 000 руб. на руки,3–6 лет,Android developer (Kotlin)
https://hh.ru/vacancy/49506346?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,"['SQL', 'Тестирование', 'QA', 'JS', 'Функциональное тестирование', 'Регресcионное тестирование', 'Автоматизированное тестирование', 'C#']",до 120 000 руб. на руки,3–6 лет,Автоматизированный тестировщик ПО/QA engineer
https://hh.ru/vacancy/49360299?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,"['1С: Предприятие 8', '1С программирование', '1С: Документооборот', '1С: Комплексная автоматизация', 'ERP-системы на базе 1С', '1С: Управление Производственным Предприятием', '1С: Управление Торговлей', '1С: Зарплата и управление персоналом', 'SQL', 'HTTP', 'Web-сервис', 'JSON API']",от 120 000 до 150 000 руб. на руки,3–6 лет,Ведущий разработчик 1С
https://hh.ru/vacancy/50240606?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,[],от 300 000 руб. на руки,более 6 лет,Senior/Lead Golang Developer
https://hh.ru/vacancy/49577742?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,"['Android SDK', 'SQL', 'Kotlin', 'C++', 'ORACLE', 'Android']",от 120 000 руб. на руки,не требуется,Ведущий разработчик мобильных приложений
https://hh.ru/vacancy/47169338?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,"['1С: Зарплата и управление персоналом', '1С: Документооборот', '1С: Бухгалтерия']",от 150 000 руб. на руки,3–6 лет,Консультант-разработчик 1С
https://hh.ru/vacancy/49902807?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,"['Английский\xa0— B2 — Средне-продвинутый', 'JavaScript', 'jQuery', 'CSS', 'SCSS', 'React', 'Redux', 'Formik', 'Webpak', 'Babel']",от 300 000 до 450 000 руб. на руки,3–6 лет,Front-End Lead/Senior
https://hh.ru/vacancy/48369288?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,"['Java', 'SQL', 'Git', 'Spring Framework']",от 74 000 до 123 000 руб. на руки,1–3 года,Fullstack Java-разработчик (Junior)
https://hh.ru/vacancy/49387535?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,"['Английский\xa0— B2 — Средне-продвинутый', 'Python', 'Jenkins', 'Английский язык', 'Java', 'JavaScript', 'Typescript', 'Cypress', 'Pytest', 'Behave']",от 7 000 USD до вычета налогов,более 6 лет,Senior QA Automation Engineer (to Canada)
https://hh.ru/vacancy/50238267?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,"['Английский\xa0— B1 — Средний', 'Python', 'SQL', 'QGIS', 'Базы данных', 'Анализ данных', 'программист', 'ГИС']",от 80 000 до 100 000 руб. до вычета налогов,3–6 лет,Программист\ Картограф
https://hh.ru/vacancy/47702152?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,[],от 150 000 руб. на руки,3–6 лет,Software Documentation Developer
https://hh.ru/vacancy/46739043?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,"['PostgreSQL', 'Git', 'MongoDB', 'Linux', 'MS SQL Server']",от 150 000 до 250 000 руб. на руки,1–3 года,Middle / Senior DevOps Engineer
https://hh.ru/vacancy/49665468?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,"['C#', 'Unity', '.NET Framework', 'ООП', 'MS Visual Studio', 'Git', 'Разработка компьютерных Игр', 'Руководство командой', 'Стрессоустойчивость']",от 200 000 до 400 000 руб. на руки,3–6 лет,Senior Unity Developer
https://hh.ru/vacancy/41881600?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,[],от 250 000 до 320 000 руб. на руки,1–3 года,Разработчик ‎Android
https://hh.ru/vacancy/49645863?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,"['Python', 'C/C++', 'Асинхронное программирование', 'Архитектура', 'Фреймворки', 'Алгоритмы', 'Квантовые технологии', 'Научное ПО']",от 100 000 до 200 000 руб. до вычета налогов,3–6 лет,Lead Python/C++ developer (Scientific frameworks)
https://hh.ru/vacancy/49542591?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,[],от 150 000 до 230 000 руб. на руки,1–3 года,Middle Frontend developer (Vue.js/React)
https://hh.ru/vacancy/49708027?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,"['Kotlin', 'Java', 'Английский язык', 'Swift', 'Android']",от 5 000 USD на руки,3–6 лет,Mobile Team Lead (Remote)
