link,names,skills,salary,experience,name
https://hh.ru/vacancy/50220115?from=vacancy_search_list&query=it,0,"['Kubernetes', 'Ansible', 'Docker', 'Nginx', 'Terraform']",до 250 000 руб. на руки,1–3 года,DevOps инженер
https://hh.ru/vacancy/48900255?from=vacancy_search_list&query=it,0,"['Английский\xa0— A2 — Элементарный', 'Active Directory', 'DHCP', 'TCP/IP', 'Настройка DNS', 'LAN']",от 85 000 руб. на руки,3–6 лет,Системный администратор / Технический инженер
https://hh.ru/vacancy/49530433?from=vacancy_search_list&query=it,0,"['Active Directory', 'Hyper-V', 'Администрирование серверов Windows', 'Ms Exchange Server', 'Настройка DNS']",от 80 000 до 90 000 руб. на руки,1–3 года,Системный администратор
https://hh.ru/vacancy/49028556?from=vacancy_search_list&query=it,0,"['Amazon', 'Linux', 'MySQL', 'Docker', 'AWS', 'CI/CD']",от 3 000 USD на руки,1–3 года,DevOps инженер
https://hh.ru/vacancy/49720202?from=vacancy_search_list&query=it,0,"['Системное мышление', 'Сбор и анализ информации', 'Веб-аналитика', 'Постановка задач разработчикам', 'Управление проектами', 'Моделирование бизнес процессов']",до 200 000 руб. до вычета налогов,3–6 лет,Системный аналитик
https://hh.ru/vacancy/50139601?from=vacancy_search_list&query=it,0,"['Docker', 'Linux', 'Ansible', 'Terraform', 'K8s', 'CI/CD', 'Prometheus']",от 300 000 до 450 000 руб. на руки,3–6 лет,DevOps Engineer
https://hh.ru/vacancy/48922580?from=vacancy_search_list&query=it,0,"['Linux', 'Git', 'Bash', 'SOAP', 'Docker', 'корпоративная шина данных']",от 115 000 до 138 000 руб. до вычета налогов,3–6 лет,Инженер технической поддержки
https://hh.ru/vacancy/49690683?from=vacancy_search_list&query=it,0,"['Настройка сетевых подключений', 'Настройка ПК', 'Windows Xp', 'Windows 7', 'Windows 8', 'Atlassian Confluence', 'Atlassian Jira', 'Windows 10']",от 75 000 до 90 000 руб. на руки,3–6 лет,Инженер технической поддержки
https://hh.ru/vacancy/49632739?from=vacancy_search_list&query=it,0,[],от 70 000 руб. до вычета налогов,1–3 года,Специалист группы технической поддержки
https://hh.ru/vacancy/47866347?from=vacancy_search_list&query=it,0,"['Linux', 'XML', 'SOAP', 'Тестирование', 'Грамотность', 'Сопровождение программного продукта', 'Jira', 'Базовые знания SQL', 'Уверенное знание ПК', 'Atlassian Confluence', 'Банковское ПО']",от 120 000 руб. на руки,1–3 года,Инженер поддержки 3я линия (сustomer support).
https://hh.ru/vacancy/49726569?from=vacancy_search_list&query=it,0,"['Информационные технологии', 'Helpdesk', 'Service Desk']",от 100 000 до 150 000 руб. до вычета налогов,3–6 лет,Руководитель отдела технической поддержки
https://hh.ru/vacancy/49432948?from=vacancy_search_list&query=it,0,"['Английский язык', 'Windows 7', 'Администрирование', 'Информационные технологии', 'Офисная техника', 'Atlassian Jira', 'Настройка ПК', 'Техническая поддержка', 'Windows Os', 'Системное администрирование', 'Удаленная работа', 'Техническая поддержка пользователей', 'Офисные программы', 'Office', 'Грамотная речь и письмо', 'Citrix Systems', 'Системный администратор', 'MS Windows', 'TeamViewer']",от 80 000 до 120 000 руб. на руки,3–6 лет,Системный администратор
https://hh.ru/vacancy/49781004?from=vacancy_search_list&query=it,0,"['Cisco', 'VMware', 'TCP/IP', 'Администрирование', 'Linux', 'Администрирование сетевого оборудования', 'HP storages', 'Docker']",от 151 965 до 163 963 руб. на руки,3–6 лет,Главный системный администратор
https://hh.ru/vacancy/49556629?from=vacancy_search_list&query=it,0,"['Подбор персонала', 'Работа в команде', 'Собеседование', 'Навыки межличностного общения', 'Телефонное интервью']",до 40 000 руб. на руки,не требуется,Ассистент IT рекрутера
https://hh.ru/vacancy/49703663?from=vacancy_search_list&query=it,0,"['Сборка ПК', 'Настройка ПО', 'Настройка ПК', 'Ремонт ПК', 'Техническая поддержка']",от 60 000 руб. на руки,1–3 года,Системный администратор
https://hh.ru/vacancy/49508857?from=vacancy_search_list&query=it,0,"['Клиентоориентированность', 'Работа в команде', 'Грамотная речь', 'Ориентация на результат', 'Ведение переговоров', 'CRM', 'amoCRM', 'Телефонные переговоры', 'Консультирование', 'Ведение переписки', 'B2B Продажи', 'Деловая переписка', 'Анализ бизнес показателей', 'Аналитическое мышление', 'Навыки презентации']",от 40 000 руб. на руки,не требуется,Младший бизнес-аналитик
https://hh.ru/vacancy/50154530?from=vacancy_search_list&query=it,0,"['Redis', 'MySQL', 'AngularJS', 'JavaScript', 'Agile Project Management']",от 350 000 руб. до вычета налогов,1–3 года,Ведущий разработчик (CTO / Chief Technical Officer)
https://hh.ru/vacancy/49580828?from=vacancy_search_list&query=it,0,"['Linux', 'Debian', 'Bash', 'Администрирование', 'TCP/IP', 'Git', 'СУБД', 'PostgreSQL', 'Zabbix']",от 120 000 руб. до вычета налогов,3–6 лет,Системный администратор Linux
https://hh.ru/vacancy/49619997?from=vacancy_search_list&query=it,0,[],от 120 000 руб. на руки,1–3 года,Продакт-менеджер по сетевому оборудованию
https://hh.ru/vacancy/47682053?from=vacancy_search_list&query=it,0,"['Active Directory', 'Hyper-V', 'Администрирование серверов Windows', 'TCP/IP', 'Настройка DNS']",от 120 000 руб. до вычета налогов,3–6 лет,Ведущий специалист (системный администратор)
https://hh.ru/vacancy/49667726?from=vacancy_search_list&query=it,0,"['Активные продажи', 'Поиск и привлечение клиентов', 'B2B Продажи', 'Пользователь ПК', 'Навыки продаж', 'Прямые продажи', 'Телефонные переговоры', 'Проведение презентаций', 'Деловая переписка']",от 50 000 до 90 000 руб. на руки,не требуется,Менеджер по продажам IT-продуктов в офисе
https://hh.ru/vacancy/49838956?from=vacancy_search_list&query=it,0,"['Грамотная речь', 'Ведение переговоров', 'Телефонные переговоры']",от 100 000 руб. на руки,1–3 года,Sales manager онлайн - курсов по программированию Hexlet (B2C продажи)
https://hh.ru/vacancy/49731519?from=vacancy_search_list&query=it,0,['Опыт работы в компании - операторе связи.'],от 100 000 до 150 000 руб. на руки,3–6 лет,Системный администратор сети оператора связи
https://hh.ru/vacancy/49786243?from=vacancy_search_list&query=it,0,"['Английский\xa0— B1 — Средний', 'Английский язык', 'Ведение переговоров', 'amoCRM', 'CRM', 'Деловая переписка', 'Деловая коммуникация', 'Навыки презентации', 'Ведение переписки', 'Автоматизация процессов', 'Ведение деловой переписки', 'Умение вести переговоры', 'Agile', 'Проектный менеджмент', 'Навыки делового общения']",от 80 000 до 120 000 руб. на руки,3–6 лет,Менеджер по управлению проектами
https://hh.ru/vacancy/49966882?from=vacancy_search_list&query=it,0,"['Английский\xa0— B2 — Средне-продвинутый', 'Управление проектами', 'Английский язык', 'Деловая коммуникация', 'Организаторские навыки', 'Деловая переписка', 'Проектный менеджмент', 'Управление временем', 'Системное мышление', 'Удаленная работа', 'Project management', 'Ориентация на результат', 'Внимание к деталям']",от 50 000 до 90 000 руб. на руки,1–3 года,Project Manager (Руководитель проектов)
https://hh.ru/vacancy/50105232?from=vacancy_search_list&query=it,0,[],от 100 000 руб. на руки,1–3 года,Account manager (разработка web решений)
https://hh.ru/vacancy/49198330?from=vacancy_search_list&query=it,0,"['Английский\xa0— A2 — Элементарный', 'CRM', 'Грамотная речь', 'Техническая поддержка']",от 30 000 до 40 000 руб. до вычета налогов,1–3 года,Специалист службы поддержки
https://hh.ru/vacancy/50066121?from=vacancy_search_list&query=it,0,"['Техническая поддержка', '1С: Торговля', 'Продвинутый пользователь ПК', 'Деловая переписка']",от 50 000 до 50 000 руб. на руки,не требуется,Администратор баз данный/Специалист по IT/Оператор
https://hh.ru/vacancy/48624228?from=vacancy_search_list&query=it,0,"['Project management', 'Управление проектами', 'Умение организовывать работу', 'Ориентация на результат']",от 140 000 руб. на руки,1–3 года,Project Manager
https://hh.ru/vacancy/49761786?from=vacancy_search_list&query=it,0,"['SQL', 'Функциональное тестирование', 'Тестирование', 'Atlassian Jira']",до 150 000 руб. на руки,1–3 года,Тестировщик ПО (команда web)
https://hh.ru/vacancy/48791396?from=vacancy_search_list&query=it,0,"['Пользователь ПК', 'Работа с документами', 'Грамотная речь', 'Работа в команде', 'Деловое общение']",от 65 000 руб. до вычета налогов,не требуется,Менеджер-по работе с партнерами в IT компанию
https://hh.ru/vacancy/49909791?from=vacancy_search_list&query=it,0,[],от 45 000 до 50 000 руб. на руки,не требуется,Специалист Helpdesk
https://hh.ru/vacancy/50153377?from=vacancy_search_list&query=it,0,[],до 100 000 руб. на руки,1–3 года,Специалист по работе с партнерами
https://hh.ru/vacancy/50227617?from=vacancy_search_list&query=it,0,['Business Analysis'],до 180 000 руб. на руки,1–3 года,IT Бизнес-Аналитик
https://hh.ru/vacancy/49647827?from=vacancy_search_list&query=it,0,"['Администрирование сетевого оборудования', 'TCP/IP', 'Настройка сетевых подключений', 'Windows 7', 'Администрирование']",от 88 000 до 120 000 руб. до вычета налогов,3–6 лет,Системный администратор/сетевой инженер
https://hh.ru/vacancy/49788206?from=vacancy_search_list&query=it,0,"['MySQL', 'Ansible', 'TCP/IP', 'Nginx', 'Администрирование', 'Bash', 'Администрирование серверов Linux']",от 200 000 руб. на руки,3–6 лет,Senior System Administrator / Highload
https://hh.ru/vacancy/50033205?from=vacancy_search_list&query=it,0,"['Английский\xa0— B2 — Средне-продвинутый', 'Подбор персонала', 'Корпоративная культура', 'Управление талантами', 'Внутренние коммуникации', 'Рекрутмент', 'Interviews', 'Собеседование', 'Кадровый менеджмент', 'Кадровая стратегия', 'Мотивация персонала', 'Оценка персонала', 'Обучение и развитие', 'Корпоративные мероприятия', 'Кадровое планирование', 'Английский язык', 'HR Business Strategy', 'IT Recruitment', 'Teambuilding']",от 180 000 руб. на руки,3–6 лет,"HR Director (Talent Lead), IT"
https://hh.ru/vacancy/50030640?from=vacancy_search_list&query=it,0,"['Linux', 'Bash', 'Администрирование серверов Linux', 'Python', 'Asterisk', 'Разработка инструкций', 'Администрирование серверов', 'TCP/IP', 'Настройка серверов', 'PowerShell', 'FreeBSD', 'MS SQL', 'Ubuntu Server', 'Debian', 'Docker', 'Kubernetes', 'Proxmox', 'Virtualization', 'Ubuntu', 'ЦОД', 'Администрирование', 'Администрирование серверов Windows', 'Mikrotik', 'Zabbix', 'SQL', 'CentOS', 'Hyper-V']",от 130 000 руб. на руки,1–3 года,Ведущий системный администратор
https://hh.ru/vacancy/49929458?from=vacancy_search_list&query=it,0,"['Уверенный пользователь ПК', 'Работа в команде', 'Работа с большим объемом информации', 'Функциональное тестирование', 'Test case', 'Тестирование пользовательского интерфейса', 'Интеграционное тестирование', 'Внимание к деталям', 'Компьютерная грамотность']",от 30 000 руб. на руки,не требуется,Тестировщик ПО
https://hh.ru/vacancy/48341026?from=vacancy_search_list&query=it,0,"['Активные продажи', 'Работа в команде', 'Работа с возражениями', 'Навыки продаж', 'Организаторские навыки', 'B2B Продажи', 'CRM', 'Телефонные переговоры', 'Навыки ведения переговоров']",от 120 000 руб. на руки,3–6 лет,Менеджер по продажам IT
https://hh.ru/vacancy/46377575?from=vacancy_search_list&query=it,0,"['Node.js', 'JavaScript', 'data structures and algorithms', 'Databases']",от 8 000 USD до вычета налогов,1–3 года,Principal Software Engineer (Open Source)
https://hh.ru/vacancy/50106600?from=vacancy_search_list&query=it,0,"['Kubernetes', 'Английский язык', 'Grafana', 'Gitlab', 'AWS']",от 3 000 USD на руки,1–3 года,DevOps Engineer (remote)
https://hh.ru/vacancy/50191563?from=vacancy_search_list&query=it,0,"['Управление проектами', 'Английский язык', 'Разработка нового продукта', 'Лидерство', 'Project management', 'Системность', 'Самостоятельная работа', 'Agile']",до 100 000 руб. на руки,1–3 года,Project Manager в международный стартап
https://hh.ru/vacancy/49808335?from=vacancy_search_list&query=it,0,"['Английский\xa0— B2 — Средне-продвинутый', 'Работа с большим объемом информации', 'Поиск информации в интернет', 'Аналитическое мышление', 'Google Chrome']",от 25 000 руб. на руки,1–3 года,Специалист службы поддержки пользователей (Персональный менеджер)
https://hh.ru/vacancy/48830028?from=vacancy_search_list&query=it,0,[],до 150 000 руб. на руки,3–6 лет,Руководитель направления продаж (IT продукт)
https://hh.ru/vacancy/49985930?from=vacancy_search_list&query=it,0,"['Английский\xa0— C1 — Продвинутый', 'Мотивация персонала', 'Обучение персонала', 'Ведение переговоров', 'Подбор персонала', 'Управление продажами', 'B2B Продажи', 'Обучение команды продаж', 'Развитие продаж', 'CRM', 'Проведение презентаций', 'Ориентация на результат', 'Активные продажи', 'Навыки ведения переговоров', 'Разработка долгосрочной системы мотивации', 'Анализ продаж', 'Прямые продажи', 'Управление командой', 'Управление сотрудниками в регионах']",от 60 000 до 200 000 руб. на руки,1–3 года,Руководитель отдела продаж (it услуги)
https://hh.ru/vacancy/48510865?from=vacancy_search_list&query=it,0,"['UML', 'BPMN', 'Системный анализ', 'Разработка технических заданий', 'Управление проектами']",до 120 000 руб. на руки,1–3 года,Системный аналитик
https://hh.ru/vacancy/49441541?from=vacancy_search_list&query=it,0,"['Управление персоналом', 'Сбор и анализ информации', 'Управленческая отчетность', 'Ориентация на результат', 'Планирование']",от 70 000 до 140 000 руб. на руки,1–3 года,Project Manager/ Product Manager
https://hh.ru/vacancy/49629364?from=vacancy_search_list&query=it,0,"['SQL', 'Планирование карьеры', 'АСУ', 'Microsoft Access', 'Опытный пользователь ПК']",от 250 000 до 250 000 руб. до вычета налогов,1–3 года,Тестировщик
https://hh.ru/vacancy/49646624?from=vacancy_search_list&query=it,0,[],от 67 500 до 67 500 руб. на руки,3–6 лет,Специалист технической поддержки/Дежурный администратор отдела ИТ
https://hh.ru/vacancy/45487566?from=vacancy_search_list&query=it,0,"['Работа с документами', 'Грамотная речь', 'Деловая переписка', 'Ведение клиентской базы', 'Консультирование клиентов по телефону', 'Телефонные переговоры', 'Подготовка коммерческих предложений']",от 65 000 руб. до вычета налогов,не требуется,Менеджер по работе с партнерами в IT компанию
https://hh.ru/vacancy/47175180?from=vacancy_search_list&query=it,0,['Английский\xa0— B1 — Средний'],от 5 000 USD до вычета налогов,3–6 лет,DevOps engineer
https://hh.ru/vacancy/49718518?from=vacancy_search_list&query=it,0,"['Грамотная речь', 'Работа в команде', 'CRM', 'Клиентоориентированность']",от 53 000 до 63 000 руб. на руки,не требуется,Телемаркетолог в ИТ компанию
https://hh.ru/vacancy/49726611?from=vacancy_search_list&query=it,0,"['Управление интернет-проектами', 'Управление проектами', 'Управление командой', 'Оценка потребностей клиентов', 'Проведение переговоров', 'Ведение активных клиентов', 'Навыки переговоров', 'Управление отношениями с клиентами', 'Работа с ключевыми клиентами', 'Ориентация на результат', 'Пользователь ПК', '1С-Битрикс']",от 60 000 руб. до вычета налогов,1–3 года,Аккаунт-менеджер (менеджер проектов)
https://hh.ru/vacancy/50079467?from=vacancy_search_list&query=it,0,"['Веб-аналитика', 'Google Analytics', 'A/B тесты', 'Бизнес-анализ', 'Работа в команде', 'Тестирование пользовательского интерфейса', 'Проектирование пользовательских интерфейсов']",от 200 000 до 250 000 руб. на руки,1–3 года,Менеджер продукта / Product Owner
https://hh.ru/vacancy/49793704?from=vacancy_search_list&query=it,0,"['Работа в команде', 'Ведение переговоров', 'Организаторские навыки', 'Деловая коммуникация', 'Деловое общение', 'Управление интернет-проектами', 'Управление проектами', 'Тестирование']",от 80 000 до 100 000 руб. на руки,1–3 года,Project Manager
https://hh.ru/vacancy/50017825?from=vacancy_search_list&query=it,0,"['Bash', 'Perl', 'Python', 'Asterisk', 'iOS', 'Cisco', 'Unix']",от 150 000 руб. на руки,3–6 лет,Сетевой инженер
https://hh.ru/vacancy/49908796?from=vacancy_search_list&query=it,0,"['B2B Продажи', 'Заключение договоров', 'Поиск и привлечение клиентов', 'Активные продажи', 'Оценка потребностей клиентов', 'Консультирование клиентов по телефону', 'входящие звонки', 'исходящие звонки', 'Сопровождение клиентов']",от 70 000 до 150 000 руб. до вычета налогов,1–3 года,Менеджер по продажам услуг связи и IT решений
https://hh.ru/vacancy/50093463?from=vacancy_search_list&query=it,0,"['Английский\xa0— C1 — Продвинутый', 'Kubernetes', 'Docker', 'CI/CD', 'GCP']",от 3 000 до 6 000 USD до вычета налогов,не требуется,Senior DevOps Engineer for a US Company
https://hh.ru/vacancy/49648211?from=vacancy_search_list&query=it,0,"['Atlassian Jira', 'UML', 'Agile Project Management', 'Agile', 'Slack', 'Atlassian Confluence', 'Разработка технических заданий', 'Техническое задание', 'REST', 'MSF']",до 100 000 руб. до вычета налогов,не требуется,Системный аналитик
https://hh.ru/vacancy/46377499?from=vacancy_search_list&query=it,0,"['JavaScript', 'Node.js', 'SQL', 'Rust', 'C++', 'algorithms and data structures', 'Databases']",от 8 000 USD до вычета налогов,3–6 лет,Distributed Systems Engineer
https://hh.ru/vacancy/48085904?from=vacancy_search_list&query=it,0,[],до 50 000 руб. до вычета налогов,1–3 года,Специалист технической поддержки
https://hh.ru/vacancy/49619874?from=vacancy_search_list&query=it,0,"['Подбор персонала', 'Адаптация персонала', 'Многозадачность']",от 80 000 руб. на руки,1–3 года,Менеджер по подбору и адаптации IT-персонала
https://hh.ru/vacancy/50093703?from=vacancy_search_list&query=it,0,"['Грамотная речь', 'Ведение переговоров', 'Управление проектами', 'Деловая коммуникация', 'Телефонные переговоры']",от 50 000 руб. на руки,1–3 года,Менеджер проектов
https://hh.ru/vacancy/50242983?from=vacancy_search_list&query=it,0,"['MS Excel', 'Tilda', 'Miro', 'Figma', 'Asana', 'Slack']",от 70 000 руб. на руки,1–3 года,Project Manager Junior
https://hh.ru/vacancy/49759229?from=vacancy_search_list&query=it,0,"['Работа в команде', 'MS Outlook', 'Продвинутый пользователь ПК', 'ЭДО', 'Опытный пользователь ПК']",от 40 000 руб. до вычета налогов,не требуется,Технический специалист ИТС 1С
https://hh.ru/vacancy/48384455?from=vacancy_search_list&query=it,0,"['Active Directory', 'Администрирование серверов Windows', 'DHCP', 'Настройка DNS', 'Администрирование сетевого оборудования']",от 100 000 руб. до вычета налогов,1–3 года,Системный администратор
https://hh.ru/vacancy/49849327?from=vacancy_search_list&query=it,0,"['Системы видеонаблюдения', 'Администрирование серверов Windows', 'Администрирование сетевого оборудования', 'Настройка сетевых подключений', 'Мобильность', 'VMware', 'TCP/IP', 'DHCP', 'Настройка ПК', 'Ремонт ПК', 'Техническая поддержка', 'Выездные работы']",до 80 000 руб. на руки,1–3 года,Выездной системный администратор
https://hh.ru/vacancy/49781857?from=vacancy_search_list&query=it,0,"['оформление документации', 'Высокая энергичность и инициативность', 'Работа с компьютером', 'Знание компьютера', 'Установка и настройка ПО', 'TeamViewer', 'Настройка ПО']",от 60 000 руб. на руки,1–3 года,Специалист технической поддержки / специалист сервисной службы
https://hh.ru/vacancy/49543325?from=vacancy_search_list&query=it,0,"['Тестирование', 'SQL', 'XML', 'iOS', 'JSON API']",до 90 000 руб. на руки,1–3 года,Тестировщик мобильных приложений/QA engineer
https://hh.ru/vacancy/49870969?from=vacancy_search_list&query=it,0,"['Хорошее знание IT – рынка и IT – продуктов (серверы, СХД, сетевое оборудование)']",от 100 000 руб. на руки,1–3 года,Менеджер по продажам серверного оборудования
https://hh.ru/vacancy/49693339?from=vacancy_search_list&query=it,0,"['XML', 'SQL', 'UML', 'Системная интеграция', 'Atlassian Jira']",от 210 000 до 280 000 руб. до вычета налогов,1–3 года,Системный аналитик
https://hh.ru/vacancy/50156071?from=vacancy_search_list&query=it,0,"['Написание текстов', 'Наполнение контентом', 'Грамотность', 'Высокая скорость печати', 'Грамотная речь', 'Разработка инструкций', 'Редактирование текстов', 'Информационные технологии', 'методист', 'проведение вебинаров', 'Вебинары', 'Удаленная работа', 'Организация мероприятий', 'Редактирование', 'Дистанционное обучение', 'E-Learning', 'Работа в команде', 'moodle']",от 50 000 до 50 000 руб. до вычета налогов,1–3 года,Методист в IT-компанию
https://hh.ru/vacancy/50200461?from=vacancy_search_list&query=it,0,"['Пунктуальность', 'Инициативность', 'Умение нестандартно мыслить', 'Стрессоустойчивость']",от 60 000 руб. на руки,1–3 года,Инженер 2-й линии технической поддержки
https://hh.ru/vacancy/49628857?from=vacancy_search_list&query=it,0,[],от 200 000 до 200 000 руб. на руки,1–3 года,Инженер группы сопровождения/внедрения информационных систем
https://hh.ru/vacancy/49945735?from=vacancy_search_list&query=it,0,"['Английский\xa0— B2 — Средне-продвинутый', 'Управление продажами', 'Активные продажи', 'Продвижение бренда', 'Креативность', 'PR', 'Стратегическое планирование', 'Деловая коммуникация', 'Английский язык', 'Грамотность']",от 110 000 до 200 000 руб. на руки,3–6 лет,Аккаунт-менеджер B2B
https://hh.ru/vacancy/49411969?from=vacancy_search_list&query=it,0,"['Поиск и привлечение клиентов', 'Активные продажи', 'iiko', 'HoReCa', 'Проведение презентаций', 'B2B Продажи', 'Инициативность', 'Гибкость в работе']",от 90 000 до 150 000 руб. на руки,не требуется,Менеджер по продажам программного обеспечения
https://hh.ru/vacancy/49988386?from=vacancy_search_list&query=it,0,"['Настройка сетевых подключений', 'Windows 7', 'Ремонт ПК', 'TCP/IP', 'Настройка ПК']",до 83 000 руб. до вычета налогов,1–3 года,Ведущий специалист технической поддержки
https://hh.ru/vacancy/48384467?from=vacancy_search_list&query=it,0,"['Дизайн продукта', 'Аналитика требований', 'UI/UX дизайн', 'Системная аналитика', 'Разработка интерфейсов', 'Прототипирование']",от 100 000 до 300 000 руб. на руки,3–6 лет,Product Manager (Business-Focused)
https://hh.ru/vacancy/49810395?from=vacancy_search_list&query=it,0,"['Git', 'SQL', 'PostgreSQL', 'Python', 'Java']",от 250 000 руб. на руки,3–6 лет,DevOps/System engineer
https://hh.ru/vacancy/49298098?from=vacancy_search_list&query=it,0,"['Английский язык', 'MS PowerPoint', 'Деловая переписка', 'MS Outlook', 'Подготовка презентаций']",от 130 000 руб. на руки,1–3 года,"Junior Product Manager (серверы, СХД)"
https://hh.ru/vacancy/49593063?from=vacancy_search_list&query=it,0,"['Английский\xa0— C1 — Продвинутый', 'Business English', 'Английский язык', 'Модульное тестирование', 'Проведение тестирований', 'Функциональное тестирование', 'Compatibility Testing', 'Unit Testing', 'MS PowerPoint', 'Google Docs', 'Hardware', 'software testing', 'Тестирование']",от 60 000 до 80 000 руб. на руки,1–3 года,Test and Support Engineer / Инженер по тестированию и поддержке
https://hh.ru/vacancy/50094455?from=vacancy_search_list&query=it,0,"['Лидерство', 'Стратегическое мышление', 'Работа в команде', 'Достижение целей', 'Опыт публичных выступлений', 'Знание отрасли']",от 200 000 до 500 000 руб. на руки,3–6 лет,Product Owner (B2B)
https://hh.ru/vacancy/50156760?from=vacancy_search_list&query=it,0,"['Функциональное тестирование', 'Регресcионное тестирование', 'Тестирование пользовательского интерфейса']",от 50 000 до 100 000 руб. до вычета налогов,1–3 года,Тестировщик веб и мобильных приложений (ручное тестирование)
https://hh.ru/vacancy/50209486?from=vacancy_search_list&query=it,0,"['Подбор персонала', 'Адаптация персонала', 'Массовый подбор персонала', 'Прямой поиск', 'Оценка кандидатов']",от 40 000 до 80 000 руб. на руки,не требуется,Помощник IT-рекрутера / HR-менеджера по найму персонала
https://hh.ru/vacancy/49946864?from=vacancy_search_list&query=it,0,"['Ведение переговоров', 'Работа в команде', 'Управление персоналом', 'Деловая коммуникация', 'Деловое общение', 'CRM', 'Битрикс24', 'B2B Продажи', 'Управление интернет-проектами']",от 45 199 до 84 999 руб. до вычета налогов,1–3 года,Руководитель проектов (удаленно)
https://hh.ru/vacancy/49644549?from=vacancy_search_list&query=it,0,"['Английский\xa0— B2 — Средне-продвинутый', 'Atlassian Jira', 'Постановка задач разработчикам', 'Лидерство', 'Системное мышление', 'YouTrack', 'Start-up project']",от 200 000 руб. на руки,3–6 лет,Project manager crypto exchange
https://hh.ru/vacancy/50058305?from=vacancy_search_list&query=it,0,"['Английский\xa0— A1 — Начальный', 'Active Directory', 'Windows 7', 'Linux', 'TCP/IP', 'Helpdesk']",от 60 000 руб. на руки,1–3 года,Специалист технической поддержки
https://hh.ru/vacancy/49908586?from=vacancy_search_list&query=it,0,"['Клиентоориентированность', 'Грамотная речь', 'Коммуникативные навыки', 'Ведение переговоров', 'Деловая коммуникация', 'Деловая переписка', 'Деловое общение', 'Телефонные переговоры', 'Ориентация на результат', 'Желание работать с клиентами', 'Сопровождение клиентов', 'Оценка потребностей клиентов', 'Работа с большим объемом информации', 'Управление продажами', 'B2B Продажи', 'Прямые продажи', 'Навыки презентации', 'Развитие продаж', 'Планирование продаж', 'Навыки продаж', 'Управление отношениями с клиентами', 'Ответственность', 'Работа в команде', 'Многозадачность', 'amoCRM', 'CRM', 'Проведение презентаций']",от 35 000 руб. на руки,не требуется,Аккаунт менеджер (удалённо)
https://hh.ru/vacancy/49131716?from=vacancy_search_list&query=it,0,"['Английский язык', 'Деловая коммуникация', 'Грамотная устная и письменная речь', 'Client management', 'Решение проблем', 'Навыки работы с клиентами', 'Умение работать в режиме многозадачности', 'Коммуникабельность', 'Разрешение конфликтов']",от 150 000 до 300 000 руб. на руки,3–6 лет,Account Manager
https://hh.ru/vacancy/50144869?from=vacancy_search_list&query=it,0,"['Английский\xa0— C2 — В совершенстве', 'Английский язык', 'Деловая переписка', 'Грамотная речь', 'Консультирование', 'Деловое общение', 'MS Office', 'MS Excel']",от 50 000 до 60 000 руб. на руки,1–3 года,Junior project manager
https://hh.ru/vacancy/49732668?from=vacancy_search_list&query=it,0,"['SQL', 'Разработка инструкций', 'ORACLE']",от 80 000 до 120 000 руб. на руки,не требуется,Специалист внедрения и сопровождения ПО
https://hh.ru/vacancy/49412636?from=vacancy_search_list&query=it,0,"['Английский\xa0— A1 — Начальный', 'Cisco', 'Wifi networks', 'Администрирование сетевого оборудования', 'TCP/IP', 'VLAN', 'Microsoft', 'Linux', 'DHCP', 'Настройка сетевого оборудования', 'Сетевые технологии', 'Настройка сетевых подключений', 'STP/RSTP', 'LAG', 'LACP', 'QoS', 'NAT', 'AAA(Tacacs+, Radius)', 'Системы мониторинга сетей', 'Сетевое оборудование']",от 90 000 до 110 000 руб. на руки,1–3 года,Сетевой инженер
https://hh.ru/vacancy/48541270?from=vacancy_search_list&query=it,0,"['JavaScript', 'Kubernetes', 'Terraform', 'Ansible', 'Python']",от 8 000 USD до вычета налогов,3–6 лет,Senior Infrastructure/DevOps Engineer (Cube Cloud)
https://hh.ru/vacancy/49706068?from=vacancy_search_list&query=it,0,"['B2B Продажи', 'Управление проектами', 'Английский язык', 'Agile Project Management', 'Ведение переговоров', 'UI', 'UX', 'Разработка программного продукта', 'Создание дизайн продукта', 'CRM', 'Опытный пользователь ПК', 'Ведение активных клиентов', 'Проектный менеджмент', 'Аналитическое мышление']",от 75 000 до 160 000 руб. на руки,1–3 года,Менеджер по продажам веб-продуктов и мобильных приложений (удалённо)
https://hh.ru/vacancy/49506346?from=vacancy_search_list&query=it,0,"['SQL', 'Тестирование', 'QA', 'JS', 'Функциональное тестирование', 'Регресcионное тестирование', 'Автоматизированное тестирование', 'C#']",до 120 000 руб. на руки,3–6 лет,Автоматизированный тестировщик ПО/QA engineer
https://hh.ru/vacancy/49992974?from=vacancy_search_list&query=it,0,"['Английский\xa0— B2 — Средне-продвинутый', 'Teambuilding', 'Negotiation skills', 'Time management', 'Project management', 'Analytical skills', 'E-Commerce']",от 800 до 1 500 USD на руки,1–3 года,Project Manager
https://hh.ru/vacancy/50187638?from=vacancy_search_list&query=it,0,"['Tableau', 'Python', 'SQL', 'ClickHouse', 'Английский язык']",от 150 000 до 180 000 руб. на руки,1–3 года,Middle аналитик данных / Продуктовый аналитик (IT продукт)
https://hh.ru/vacancy/49797420?from=vacancy_search_list&query=it,0,"['Работа в команде', 'Управление проектами', 'Деловая переписка', 'Ведение отчетности']",до 40 000 руб. до вычета налогов,не требуется,Assistant project manager/Ассистент менеджера проектов
